battery_level,time_of_day,solar_efficiency,weather_multiplier,terrain_type,dist_to_mineral,dist_to_station,inventory_fill_ratio,target_decision
48.35683027554825,21,0.0,0.1,0,2,15,0.312,GO_TO_CHARGE
75.98490159807338,22,0.0,0.3,0,0,5,0.943,CONTINUE_MINING
80.72344523068979,17,0.6234898018587336,0.3,1,1,3,0.43,CONTINUE_MINING
87.32272096021487,13,1.0,0.8,1,1,9,0.491,CONTINUE_MINING
80.40739855904005,18,0.43388373911755823,0.8,1,5,10,0.986,GO_TO_CHARGE
45.11924457492334,11,0.9009688679024191,0.5,1,7,14,0.604,GO_TO_CHARGE
88.20828656414571,14,0.9749279121818236,0.8,0,7,11,0.662,CONTINUE_MINING
92.64749308952092,10,0.7818314824680298,1.0,0,0,13,0.68,CONTINUE_MINING
68.58228488005815,17,0.6234898018587336,0.2,0,5,8,0.632,CONTINUE_MINING
38.47702230466113,11,0.9009688679024191,0.5,0,3,9,0.134,GO_TO_CHARGE
5.828805621217428,9,0.6234898018587335,0.3,1,5,6,0.874,GO_TO_CHARGE
88.41680517054695,7,0.2225209339563144,1.0,1,7,13,0.507,CONTINUE_MINING
91.62044135363455,14,0.9749279121818236,1.0,0,3,8,0.535,CONTINUE_MINING
76.61428866238552,1,0.0,0.5,0,6,9,0.764,CONTINUE_MINING
62.28094879046233,1,0.0,0.1,1,2,8,0.037,CONTINUE_MINING
81.10437812095222,20,1.2246467991473532e-16,0.1,0,2,3,0.902,CONTINUE_MINING
79.11769370908053,1,0.0,0.8,0,3,10,0.284,CONTINUE_MINING
23.870465650345544,19,0.2225209339563145,0.2,0,3,6,0.514,GO_TO_CHARGE
93.519774491125,0,0.0,0.1,0,4,3,0.573,CONTINUE_MINING
69.06712524951662,7,0.2225209339563144,0.8,0,1,12,0.159,CONTINUE_MINING
38.417026686402686,12,0.9749279121818236,0.1,0,3,3,0.865,GO_TO_CHARGE
94.3306564424914,13,1.0,1.0,0,1,2,0.706,CONTINUE_MINING
73.82930024970378,21,0.0,0.1,0,7,3,0.617,CONTINUE_MINING
57.04524457541943,19,0.2225209339563145,1.0,0,1,11,0.585,GO_TO_CHARGE
28.652754611839242,21,0.0,0.8,0,3,7,0.11,GO_TO_CHARGE
33.744596779165775,12,0.9749279121818236,0.8,0,4,16,0.695,GO_TO_CHARGE
28.333858898381884,5,0.0,1.0,0,10,9,0.054,GO_TO_CHARGE
63.92534063819133,4,0.0,0.8,1,4,1,0.117,CONTINUE_MINING
33.27876131459949,11,0.9009688679024191,0.8,0,4,12,0.104,GO_TO_CHARGE
82.40599714655191,2,0.0,0.2,1,3,13,0.565,CONTINUE_MINING
18.60987074880849,8,0.4338837391175581,0.5,0,2,9,0.65,GO_TO_CHARGE
38.518267245678466,23,0.0,0.2,0,2,2,0.912,GO_TO_CHARGE
87.98336505352728,14,0.9749279121818236,0.1,0,2,4,0.548,CONTINUE_MINING
18.13445260886667,10,0.7818314824680298,0.1,0,8,14,0.457,GO_TO_CHARGE
91.35314752338414,7,0.2225209339563144,1.0,1,3,3,0.636,CONTINUE_MINING
10.164751166866399,0,0.0,0.5,0,5,16,0.561,GO_TO_CHARGE
30.406207103258026,21,0.0,0.5,0,4,10,0.499,GO_TO_CHARGE
9.38780787598835,4,0.0,0.3,0,3,7,0.135,GO_TO_CHARGE
76.16758258212242,1,0.0,0.8,0,3,4,0.787,CONTINUE_MINING
20.70125944651011,19,0.2225209339563145,0.5,0,0,5,0.584,GO_TO_CHARGE
24.3827760147669,14,0.9749279121818236,0.8,1,1,15,0.98,GO_TO_CHARGE
94.0678464613108,17,0.6234898018587336,0.2,0,4,13,0.538,CONTINUE_MINING
93.10503653800694,5,0.0,0.3,0,6,11,0.68,CONTINUE_MINING
77.3259122150517,22,0.0,0.5,0,9,11,0.742,CONTINUE_MINING
38.8038824621376,11,0.9009688679024191,0.2,0,3,8,0.189,GO_TO_CHARGE
78.34687378521632,12,0.9749279121818236,0.1,1,3,8,0.612,CONTINUE_MINING
50.099588918143226,4,0.0,0.8,0,7,3,0.583,CONTINUE_MINING
85.06367835020346,14,0.9749279121818236,0.8,0,1,9,0.149,CONTINUE_MINING
98.11069503141192,3,0.0,0.1,0,2,5,0.369,CONTINUE_MINING
51.42819363409926,14,0.9749279121818236,0.2,1,6,14,0.34,GO_TO_CHARGE
66.28066935792786,1,0.0,0.3,1,4,5,0.322,CONTINUE_MINING
19.08154962525481,23,0.0,0.2,1,2,6,0.109,GO_TO_CHARGE
35.54640177200407,8,0.4338837391175581,0.8,0,3,5,0.53,GO_TO_CHARGE
49.94729882332112,9,0.6234898018587335,1.0,0,2,3,0.236,CONTINUE_MINING
10.43728145889759,11,0.9009688679024191,0.2,0,2,8,0.231,GO_TO_CHARGE
81.30085679926893,13,1.0,0.2,0,1,6,0.347,CONTINUE_MINING
38.69830438351153,16,0.7818314824680299,0.1,0,10,1,0.707,GO_TO_CHARGE
50.32936152416228,12,0.9749279121818236,0.1,0,6,9,0.51,GO_TO_CHARGE
37.394893460844536,14,0.9749279121818236,0.1,1,2,14,0.242,GO_TO_CHARGE
16.840111678167865,9,0.6234898018587335,0.8,1,2,8,0.613,GO_TO_CHARGE
95.92530661838106,22,0.0,0.1,0,1,4,0.435,CONTINUE_MINING
12.367322812406904,7,0.2225209339563144,0.5,0,4,14,0.692,GO_TO_CHARGE
72.79833569862889,23,0.0,0.5,1,4,7,0.712,CONTINUE_MINING
54.4548910714566,0,0.0,0.3,0,2,16,0.419,GO_TO_CHARGE
40.68786092969645,18,0.43388373911755823,0.5,0,6,0,0.841,GO_TO_CHARGE
6.206364815254311,14,0.9749279121818236,0.2,0,7,1,0.978,GO_TO_CHARGE
81.15589417337146,4,0.0,0.1,0,3,6,0.056,CONTINUE_MINING
54.12249750812631,18,0.43388373911755823,0.5,0,7,5,0.179,GO_TO_CHARGE
9.007520008668155,5,0.0,1.0,0,8,6,0.504,GO_TO_CHARGE
9.661142548333622,0,0.0,0.1,1,2,1,0.997,GO_TO_CHARGE
66.28303077916723,9,0.6234898018587335,0.5,0,5,17,0.893,GO_TO_CHARGE
31.96643439006268,15,0.9009688679024191,0.1,0,0,4,0.913,GO_TO_CHARGE
11.09381231368115,0,0.0,1.0,1,6,9,0.395,GO_TO_CHARGE
91.72044115005863,20,1.2246467991473532e-16,0.2,1,5,9,0.572,CONTINUE_MINING
51.292050038552894,21,0.0,0.5,0,7,11,0.381,GO_TO_CHARGE
18.733885354204347,2,0.0,0.5,0,5,4,0.469,GO_TO_CHARGE
76.11862359713763,23,0.0,0.2,0,6,2,0.032,CONTINUE_MINING
99.8495770892046,20,1.2246467991473532e-16,1.0,1,2,8,0.15,CONTINUE_MINING
62.41016801215572,4,0.0,0.5,0,8,15,0.434,GO_TO_CHARGE
76.3542714609779,16,0.7818314824680299,0.5,0,1,2,0.615,CONTINUE_MINING
35.31439902327368,3,0.0,0.5,0,3,20,0.597,GO_TO_CHARGE
59.127367489282776,13,1.0,0.8,0,5,15,0.57,GO_TO_CHARGE
61.3365747070313,0,0.0,0.1,0,1,2,0.288,CONTINUE_MINING
32.39385900573322,15,0.9009688679024191,1.0,0,3,9,0.973,GO_TO_CHARGE
8.107707968956642,2,0.0,0.3,0,4,11,0.885,GO_TO_CHARGE
89.83177627613857,15,0.9009688679024191,0.3,0,3,9,0.357,CONTINUE_MINING
54.36364595467915,7,0.2225209339563144,0.8,1,2,6,0.964,GO_TO_CHARGE
8.086803599669297,17,0.6234898018587336,0.5,1,3,8,0.765,GO_TO_CHARGE
89.78428514419399,22,0.0,0.5,0,3,13,0.447,CONTINUE_MINING
75.28035649839292,8,0.4338837391175581,0.2,0,9,11,0.038,CONTINUE_MINING
83.75834970805703,13,1.0,1.0,0,2,11,0.351,CONTINUE_MINING
27.715451654520393,18,0.43388373911755823,0.5,0,1,6,0.499,GO_TO_CHARGE
57.71455017606642,22,0.0,0.8,0,1,15,0.295,GO_TO_CHARGE
39.786904503491314,10,0.7818314824680298,0.2,0,6,10,0.275,GO_TO_CHARGE
70.74686758772444,9,0.6234898018587335,1.0,0,2,7,0.203,CONTINUE_MINING
75.46004025998664,15,0.9009688679024191,0.2,0,4,1,0.059,CONTINUE_MINING
21.8025430910043,1,0.0,0.8,0,2,16,0.799,GO_TO_CHARGE
43.90194286724855,20,1.2246467991473532e-16,1.0,0,4,11,0.423,GO_TO_CHARGE
29.820967595952776,12,0.9749279121818236,0.8,0,6,9,0.718,GO_TO_CHARGE
68.40569504104897,12,0.9749279121818236,1.0,0,3,5,0.528,CONTINUE_MINING
95.27925689665801,4,0.0,0.8,0,4,2,0.204,CONTINUE_MINING
38.08738645672899,16,0.7818314824680299,1.0,0,1,4,0.967,GO_TO_CHARGE
18.85032781338468,13,1.0,0.1,1,1,2,0.358,GO_TO_CHARGE
37.87396861244089,23,0.0,0.3,0,3,8,0.727,GO_TO_CHARGE
82.80733559083833,7,0.2225209339563144,0.3,0,2,18,0.493,CONTINUE_MINING
28.550415632680178,11,0.9009688679024191,0.1,0,5,4,0.434,GO_TO_CHARGE
83.68425710631426,1,0.0,0.1,0,0,7,0.376,CONTINUE_MINING
82.49997362566752,14,0.9749279121818236,0.3,1,5,10,0.269,CONTINUE_MINING
31.6971593427886,17,0.6234898018587336,0.5,0,4,6,0.556,GO_TO_CHARGE
48.83882173348812,16,0.7818314824680299,1.0,1,3,6,0.148,CONTINUE_MINING
6.81639346731479,10,0.7818314824680298,0.2,1,2,15,0.673,GO_TO_CHARGE
38.680263537153785,6,0.0,1.0,0,5,2,0.898,GO_TO_CHARGE
73.96199464486993,3,0.0,0.2,0,0,5,0.944,CONTINUE_MINING
11.66315187060366,11,0.9009688679024191,0.8,1,1,4,0.659,GO_TO_CHARGE
16.523479644089477,23,0.0,0.1,0,5,9,0.078,GO_TO_CHARGE
8.894534752861155,0,0.0,0.8,0,4,6,0.83,GO_TO_CHARGE
99.25692112057231,20,1.2246467991473532e-16,0.5,0,5,8,0.838,CONTINUE_MINING
31.626195925714136,0,0.0,0.8,0,0,10,0.038,GO_TO_CHARGE
96.89328890653661,4,0.0,0.3,0,2,3,0.71,CONTINUE_MINING
90.69311126674512,13,1.0,0.5,1,3,12,0.515,CONTINUE_MINING
67.98828226839638,19,0.2225209339563145,0.5,0,6,27,0.614,GO_TO_CHARGE
53.1076739195674,1,0.0,0.8,1,6,6,0.328,CONTINUE_MINING
27.833190434306697,4,0.0,0.5,0,1,5,0.504,GO_TO_CHARGE
27.111245775192774,21,0.0,1.0,0,3,8,0.731,GO_TO_CHARGE
30.797584632282202,20,1.2246467991473532e-16,0.8,1,5,8,0.897,GO_TO_CHARGE
37.441186009371265,9,0.6234898018587335,1.0,0,3,12,0.425,GO_TO_CHARGE
85.15841876126981,1,0.0,0.3,0,2,7,0.923,CONTINUE_MINING
65.710288197431,18,0.43388373911755823,0.1,0,3,11,0.156,CONTINUE_MINING
29.336315057305406,21,0.0,0.3,0,0,8,0.346,GO_TO_CHARGE
48.015609840172864,20,1.2246467991473532e-16,0.5,0,4,3,0.167,GO_TO_CHARGE
36.51535067177153,23,0.0,1.0,0,0,10,0.936,GO_TO_CHARGE
6.030672552314169,20,1.2246467991473532e-16,0.8,1,5,8,0.095,GO_TO_CHARGE
46.901362771656466,11,0.9009688679024191,1.0,1,2,2,0.329,CONTINUE_MINING
93.34006824478688,19,0.2225209339563145,0.1,0,3,16,0.255,CONTINUE_MINING
78.5437476497583,6,0.0,1.0,0,6,3,0.921,CONTINUE_MINING
62.15463333888305,8,0.4338837391175581,0.1,1,3,7,0.067,CONTINUE_MINING
72.14080532219565,19,0.2225209339563145,1.0,0,9,7,0.342,CONTINUE_MINING
28.30001169169094,9,0.6234898018587335,0.8,1,7,4,0.014,GO_TO_CHARGE
15.233438471920339,5,0.0,1.0,0,4,11,0.743,GO_TO_CHARGE
41.4106853401909,13,1.0,0.5,0,3,3,0.936,GO_TO_CHARGE
81.03190976731784,9,0.6234898018587335,0.5,0,2,14,0.843,CONTINUE_MINING
16.58994929171812,17,0.6234898018587336,0.5,1,7,8,0.83,GO_TO_CHARGE
90.76765583576292,1,0.0,0.1,0,5,7,0.578,CONTINUE_MINING
89.42115278581875,2,0.0,0.8,1,3,8,0.35,CONTINUE_MINING
77.40679721474532,9,0.6234898018587335,0.2,0,1,3,0.235,CONTINUE_MINING
74.89271870435155,12,0.9749279121818236,0.1,0,4,16,0.747,CONTINUE_MINING
88.41256490733305,1,0.0,0.2,0,0,8,0.422,CONTINUE_MINING
64.17983632744424,15,0.9009688679024191,1.0,0,3,11,0.529,CONTINUE_MINING
49.729862919142995,2,0.0,0.3,1,3,3,0.75,GO_TO_CHARGE
14.414093628415133,16,0.7818314824680299,0.8,1,4,9,0.24,GO_TO_CHARGE
96.19391440587414,11,0.9009688679024191,0.3,0,5,8,0.307,CONTINUE_MINING
12.626115667459445,4,0.0,0.2,0,1,5,0.829,GO_TO_CHARGE
37.67498015620413,3,0.0,0.2,0,1,17,0.268,GO_TO_CHARGE
75.35986837267004,7,0.2225209339563144,0.1,1,4,7,0.521,CONTINUE_MINING
41.37756435112249,16,0.7818314824680299,0.8,0,1,18,0.726,GO_TO_CHARGE
65.63354937943436,17,0.6234898018587336,0.2,0,2,4,0.852,CONTINUE_MINING
27.631306329285422,20,1.2246467991473532e-16,0.2,1,3,3,0.714,GO_TO_CHARGE
81.42079285600529,19,0.2225209339563145,0.3,1,4,10,0.058,CONTINUE_MINING
26.46942144385603,15,0.9009688679024191,1.0,0,4,14,0.174,GO_TO_CHARGE
86.8745770814575,11,0.9009688679024191,0.2,0,1,7,0.138,CONTINUE_MINING
74.82171862028713,5,0.0,0.1,1,1,11,0.067,CONTINUE_MINING
29.802289439952755,17,0.6234898018587336,0.8,0,5,11,0.516,GO_TO_CHARGE
18.975214812705797,20,1.2246467991473532e-16,0.1,0,7,3,0.104,GO_TO_CHARGE
10.507716562885427,4,0.0,0.5,0,4,13,0.653,GO_TO_CHARGE
50.495544277951254,1,0.0,0.5,1,6,6,0.146,GO_TO_CHARGE
32.66954395140822,7,0.2225209339563144,0.3,0,1,0,0.854,GO_TO_CHARGE
66.81893957520279,19,0.2225209339563145,1.0,0,1,4,0.903,CONTINUE_MINING
92.51267447206465,0,0.0,0.5,0,3,11,0.04,CONTINUE_MINING
76.478501600276,6,0.0,0.3,0,3,16,0.013,CONTINUE_MINING
42.26484659669932,8,0.4338837391175581,1.0,0,4,5,0.476,GO_TO_CHARGE
37.15102954767404,15,0.9009688679024191,0.2,0,1,12,0.187,GO_TO_CHARGE
96.19103728026563,0,0.0,0.5,0,3,13,0.339,CONTINUE_MINING
91.79361899408632,13,1.0,0.8,0,6,4,0.48,CONTINUE_MINING
29.369586356071764,0,0.0,0.2,0,4,7,0.071,GO_TO_CHARGE
27.693340375429276,11,0.9009688679024191,0.2,0,4,6,0.924,GO_TO_CHARGE
18.17222289477216,13,1.0,0.3,0,3,16,0.337,GO_TO_CHARGE
50.31766890614571,2,0.0,0.1,1,5,16,0.225,GO_TO_CHARGE
79.25535038543367,0,0.0,1.0,0,5,9,0.76,CONTINUE_MINING
26.2249819993439,4,0.0,0.3,1,5,4,0.52,GO_TO_CHARGE
41.85917400759312,1,0.0,0.8,0,6,5,0.671,GO_TO_CHARGE
38.61301955969054,5,0.0,1.0,0,15,20,0.227,GO_TO_CHARGE
62.90764174027352,0,0.0,1.0,0,6,8,0.755,CONTINUE_MINING
24.375618555095752,21,0.0,1.0,1,2,8,0.612,GO_TO_CHARGE
10.629097363339248,14,0.9749279121818236,1.0,0,9,9,0.803,GO_TO_CHARGE
30.34192582219413,2,0.0,0.8,0,3,5,0.833,GO_TO_CHARGE
64.36773695511904,14,0.9749279121818236,1.0,0,8,9,0.716,CONTINUE_MINING
83.72073347296714,23,0.0,0.8,0,5,6,0.639,CONTINUE_MINING
45.99409278453403,9,0.6234898018587335,1.0,0,3,3,0.415,CONTINUE_MINING
99.17120412135013,9,0.6234898018587335,0.2,0,1,7,0.002,CONTINUE_MINING
84.44595066410129,5,0.0,0.1,1,4,2,0.763,CONTINUE_MINING
28.131456318941474,17,0.6234898018587336,0.5,0,6,8,0.801,GO_TO_CHARGE
59.446428930284625,6,0.0,0.2,1,4,7,0.793,GO_TO_CHARGE
70.1486687650475,0,0.0,0.1,1,3,11,0.74,CONTINUE_MINING
30.3758803342029,20,1.2246467991473532e-16,1.0,0,5,9,0.722,GO_TO_CHARGE
5.880886215265267,21,0.0,0.8,0,4,3,0.499,GO_TO_CHARGE
68.10816163369978,0,0.0,0.1,1,5,5,0.956,GO_TO_CHARGE
59.453528788519534,2,0.0,0.8,0,2,17,0.299,GO_TO_CHARGE
51.98400611719482,5,0.0,1.0,0,2,11,0.678,GO_TO_CHARGE
26.87451447208914,0,0.0,0.8,0,3,10,0.726,GO_TO_CHARGE
21.957697006362604,6,0.0,1.0,0,6,13,0.162,GO_TO_CHARGE
28.009756328152154,17,0.6234898018587336,0.1,0,4,10,0.041,GO_TO_CHARGE
40.55044372810139,4,0.0,1.0,0,4,11,0.575,GO_TO_CHARGE
66.19681510893992,5,0.0,0.1,0,1,7,0.236,CONTINUE_MINING
86.67397048885194,23,0.0,0.8,0,6,5,0.496,CONTINUE_MINING
23.40287732096631,19,0.2225209339563145,1.0,0,6,6,0.616,GO_TO_CHARGE
18.10179783253401,5,0.0,0.1,1,5,4,0.341,GO_TO_CHARGE
12.775694251934912,13,1.0,0.2,0,0,11,0.435,GO_TO_CHARGE
96.69570956237574,23,0.0,0.5,0,2,13,0.24,CONTINUE_MINING
10.959377349888417,3,0.0,0.2,1,3,4,0.654,GO_TO_CHARGE
56.73746503770166,21,0.0,0.8,0,2,4,0.865,CONTINUE_MINING
32.906636211302015,18,0.43388373911755823,0.1,0,6,6,0.454,GO_TO_CHARGE
64.622240798067,9,0.6234898018587335,0.2,1,5,1,0.914,CONTINUE_MINING
85.6244707420354,9,0.6234898018587335,0.5,0,4,13,0.506,CONTINUE_MINING
94.45277624417876,7,0.2225209339563144,0.2,0,4,13,0.029,CONTINUE_MINING
96.215270127385,5,0.0,0.8,0,2,8,0.701,CONTINUE_MINING
57.35279899497687,18,0.43388373911755823,0.5,1,3,6,0.778,GO_TO_CHARGE
37.946472738655956,8,0.4338837391175581,0.2,0,6,6,0.179,GO_TO_CHARGE
56.46853725226916,8,0.4338837391175581,0.5,0,0,25,0.191,GO_TO_CHARGE
73.36551047804191,23,0.0,0.3,0,8,14,0.658,CONTINUE_MINING
48.97233510610394,14,0.9749279121818236,1.0,0,5,4,0.345,CONTINUE_MINING
63.07824869916828,7,0.2225209339563144,0.2,0,1,12,0.906,CONTINUE_MINING
22.9474372942182,6,0.0,0.2,0,2,5,0.186,GO_TO_CHARGE
35.11109286880624,9,0.6234898018587335,1.0,1,2,3,0.241,GO_TO_CHARGE
6.746410482448298,8,0.4338837391175581,0.5,0,5,8,0.352,GO_TO_CHARGE
12.845453232060551,1,0.0,0.8,0,3,4,0.866,GO_TO_CHARGE
99.78714734009857,1,0.0,1.0,0,7,8,0.513,CONTINUE_MINING
91.31807551941301,8,0.4338837391175581,0.3,0,4,12,0.497,CONTINUE_MINING
22.47301085017915,15,0.9009688679024191,1.0,1,3,17,0.46,GO_TO_CHARGE
17.563055985998904,19,0.2225209339563145,0.1,0,3,11,0.103,GO_TO_CHARGE
90.25943325884418,11,0.9009688679024191,0.1,0,1,3,0.537,CONTINUE_MINING
49.85379258435172,5,0.0,0.8,0,1,11,0.392,GO_TO_CHARGE
70.53083214148772,11,0.9009688679024191,0.3,1,2,8,0.849,CONTINUE_MINING
15.770509767116152,11,0.9009688679024191,0.2,0,7,4,0.448,GO_TO_CHARGE
33.44569060666351,6,0.0,0.3,0,5,8,0.515,GO_TO_CHARGE
87.33418864547498,6,0.0,0.3,1,6,9,0.371,CONTINUE_MINING
84.62723509974354,5,0.0,0.5,0,1,6,0.616,CONTINUE_MINING
5.551051219750546,21,0.0,1.0,0,1,4,0.943,GO_TO_CHARGE
42.33485054683367,2,0.0,0.1,0,3,4,0.847,GO_TO_CHARGE
75.1800431774552,18,0.43388373911755823,0.3,0,2,7,0.501,CONTINUE_MINING
67.64922130383839,6,0.0,0.1,1,6,11,1.0,GO_TO_CHARGE
13.595223134012322,15,0.9009688679024191,0.5,0,6,8,0.211,GO_TO_CHARGE
74.21200531281538,6,0.0,0.3,1,3,9,0.262,CONTINUE_MINING
77.57731593787636,1,0.0,1.0,1,4,5,0.279,CONTINUE_MINING
93.1145131904856,10,0.7818314824680298,0.5,1,5,7,0.633,CONTINUE_MINING
60.9268134390234,12,0.9749279121818236,0.1,0,3,10,0.701,CONTINUE_MINING
38.33687985381985,18,0.43388373911755823,0.3,0,5,6,0.827,GO_TO_CHARGE
88.00355070950145,22,0.0,1.0,0,4,6,0.917,CONTINUE_MINING
78.17184396311927,7,0.2225209339563144,0.2,1,5,10,0.878,CONTINUE_MINING
6.3389299354748205,7,0.2225209339563144,0.5,1,5,11,0.815,GO_TO_CHARGE
21.90003914047523,20,1.2246467991473532e-16,0.5,0,7,0,0.906,GO_TO_CHARGE
20.207810732554464,7,0.2225209339563144,1.0,0,2,11,0.393,GO_TO_CHARGE
63.13575746769342,13,1.0,1.0,1,2,3,0.146,CONTINUE_MINING
10.109056209407143,7,0.2225209339563144,1.0,0,0,4,0.05,GO_TO_CHARGE
37.16221960302955,10,0.7818314824680298,0.5,0,5,12,0.458,GO_TO_CHARGE
64.66707435154976,12,0.9749279121818236,0.5,0,1,4,0.592,CONTINUE_MINING
39.97732927392319,12,0.9749279121818236,0.5,1,1,19,0.361,GO_TO_CHARGE
30.062963010818255,23,0.0,0.3,0,4,8,0.489,GO_TO_CHARGE
14.539363701167579,4,0.0,0.1,0,2,11,0.017,GO_TO_CHARGE
75.67283611477836,19,0.2225209339563145,1.0,0,1,3,0.25,CONTINUE_MINING
6.7424821827403765,3,0.0,1.0,1,2,5,0.201,GO_TO_CHARGE
64.58313372251274,21,0.0,0.3,0,3,9,0.833,CONTINUE_MINING
42.884589266054235,12,0.9749279121818236,1.0,0,2,8,0.893,GO_TO_CHARGE
67.78980422115794,20,1.2246467991473532e-16,1.0,0,7,4,0.604,CONTINUE_MINING
86.22075336219503,16,0.7818314824680299,0.5,0,2,9,0.362,CONTINUE_MINING
22.406647087214136,11,0.9009688679024191,0.3,0,4,13,0.345,GO_TO_CHARGE
44.918985632321906,2,0.0,1.0,0,2,15,0.536,GO_TO_CHARGE
47.94223485328231,9,0.6234898018587335,0.3,0,3,5,0.243,GO_TO_CHARGE
89.48440953197812,21,0.0,0.8,0,5,11,0.935,CONTINUE_MINING
91.66023442625571,3,0.0,0.3,0,3,4,0.074,CONTINUE_MINING
38.9457646997083,12,0.9749279121818236,1.0,0,2,20,0.099,GO_TO_CHARGE
23.20538538469124,15,0.9009688679024191,0.2,1,4,11,0.309,GO_TO_CHARGE
97.3595627286223,7,0.2225209339563144,0.5,0,2,10,0.919,CONTINUE_MINING
99.3817352120715,16,0.7818314824680299,1.0,0,4,14,0.836,CONTINUE_MINING
84.11996501005329,10,0.7818314824680298,0.1,0,0,15,0.129,CONTINUE_MINING
46.351370587971616,20,1.2246467991473532e-16,0.2,0,2,5,0.935,GO_TO_CHARGE
21.88080753095216,4,0.0,0.5,1,5,6,0.823,GO_TO_CHARGE
6.316460211572249,23,0.0,0.8,0,1,15,0.476,GO_TO_CHARGE
90.51200712285564,7,0.2225209339563144,0.8,0,3,11,0.608,CONTINUE_MINING
31.162247211347275,22,0.0,0.5,0,1,14,0.882,GO_TO_CHARGE
19.622012746657845,10,0.7818314824680298,0.1,0,0,4,0.737,GO_TO_CHARGE
35.60068781797495,3,0.0,0.8,1,4,13,0.289,GO_TO_CHARGE
12.630332994111932,15,0.9009688679024191,0.1,0,3,4,0.343,GO_TO_CHARGE
5.280649529750525,0,0.0,1.0,1,1,10,0.7,GO_TO_CHARGE
